1980   5   -0.017
1980   6    0.248
1980   7    0.101
1980   8   -0.820
1980   9   -1.970
1980  10   -2.553
1980  11   -2.551
1980  12   -2.531
1981   1   -1.743
1981   2   -0.036
1981   3    1.226
1981   4    2.438
1981   5    2.769
1981   6    2.956
1981   7    2.595
1981   8    0.732
1981   9   -0.367
1981  10   -1.744
1981  11   -2.750
1981  12   -3.739
1982   1   -3.337
1982   2   -2.798
1982   3   -1.735
1982   4   -0.273
1982   5    0.636
1982   6    1.332
1982   7    2.045
1982   8    2.446
1982   9    2.375
1982  10    1.602
1982  11    1.139
1982  12    0.628
1983   1    0.492
1983   2    0.549
1983   3    0.325
1983   4    0.127
1983   5   -0.013
1983   6   -0.574
1983   7   -1.511
1983   8   -1.788
1983   9   -2.392
1983  10   -2.553
1983  11   -2.099
1983  12   -1.307
1984   1   -0.566
1984   2    1.714
1984   3    2.484
1984   4    3.526
1984   5    3.535
1984   6    3.661
1984   7    2.499
1984   8    1.288
1984   9    0.136
1984  10   -1.204
1984  11   -1.966
1984  12   -3.017
1985   1   -3.491
1985   2   -2.212
1985   3   -0.795
1985   4   -0.359
1985   5   -0.630
1985   6    0.168
1985   7    1.058
1985   8    1.213
1985   9    1.089
1985  10    0.918
1985  11    1.021
1985  12    0.791
1986   1    0.299
1986   2    0.101
1986   3    0.471
1986   4    0.937
1986   5    0.077
1986   6   -0.535
1986   7   -0.668
1986   8   -1.450
1986   9   -1.497
1986  10   -1.656
1986  11   -1.886
1986  12   -1.882
1987   1   -0.849
1987   2   -0.141
1987   3    1.286
1987   4    2.123
1987   5    2.793
1987   6    2.883
1987   7    2.525
1987   8    1.738
1987   9    1.308
1987  10    0.508
1987  11   -0.063
1987  12   -1.673
1988   1   -2.012
1988   2   -1.931
1988   3   -1.787
1988   4   -1.380
1988   5   -1.273
1988   6   -0.594
1988   7   -0.539
1988   8   -0.648
1988   9   -0.130
1988  10   -0.625
1988  11   -0.896
1988  12   -0.149
1989   1    0.703
1989   2    0.961
1989   3    1.730
1989   4    2.565
1989   5    2.216
1989   6    2.117
1989   7    1.451
1989   8    0.563
1989   9    0.182
1989  10   -0.937
1989  11   -2.205
1989  12   -2.888
1990   1   -2.450
1990   2   -1.977
1990   3   -1.598
1990   4   -1.305
1990   5   -0.241
1990   6    0.166
1990   7    0.624
1990   8    0.410
1990   9   -0.462
1990  10   -0.632
1990  11   -0.346
1990  12   -0.004
1991   1   -0.240
1991   2    0.261
1991   3    0.421
1991   4    1.211
1991   5    1.549
1991   6    0.809
1991   7    0.552
1991   8   -0.055
1991   9   -1.289
1991  10   -1.645
1991  11   -1.994
1991  12   -2.112
1992   1   -2.209
1992   2   -1.807
1992   3   -0.636
1992   4   -0.669
1992   5   -0.290
1992   6    0.721
1992   7    0.942
1992   8    1.121
1992   9   -0.041
1992  10   -0.832
1992  11   -0.877
1992  12    0.057
1993   1    0.446
1993   2   -0.046
1993   3    1.096
1993   4    2.319
1993   5    2.306
1993   6    1.675
1993   7    1.625
1993   8    0.750
1993   9   -0.329
1993  10   -1.277
1993  11   -1.816
1993  12   -2.406
1994   1   -2.618
1994   2   -2.294
1994   3   -1.254
1994   4   -0.476
1994   5    0.264
1994   6    1.689
1994   7    3.072
1994   8    2.972
1994   9    1.383
1994  10    0.985
1994  11    0.066
1994  12   -0.474
1995   1   -0.647
1995   2   -0.523
1995   3   -0.267
1995   4   -0.595
1995   5   -0.136
1995   6    0.122
1995   7   -0.162
1995   8   -0.286
1995   9    0.050
1995  10   -0.606
1995  11   -1.140
1995  12   -1.728
1996   1   -1.580
1996   2   -1.240
1996   3   -0.367
1996   4    0.629
1996   5    0.775
1996   6    0.903
1996   7    0.622
1996   8    1.241
1996   9    1.044
1996  10   -0.161
1996  11   -0.504
1996  12    0.199
1997   1   -0.255
1997   2   -0.637
1997   3   -0.558
1997   4    0.461
1997   5    0.757
1997   6    0.494
1997   7    0.744
1997   8    0.003
1997   9   -0.201
1997  10   -0.648
1997  11   -0.377
1997  12    0.370
1998   1    0.313
1998   2    1.104
1998   3    1.298
1998   4    1.592
1998   5    1.437
1998   6    1.670
1998   7    1.497
1998   8    0.535
1998   9    0.054
1998  10   -0.495
1998  11   -0.774
1998  12   -0.676
1999   1   -1.112
1999   2   -1.034
1999   3   -0.484
1999   4    0.458
1999   5    0.784
1999   6    1.029
1999   7    1.384
1999   8    1.899
1999   9    0.342
1999  10   -0.411
1999  11   -0.488
1999  12   -0.394
2000   1   -0.534
2000   2   -0.432
2000   3    0.373
2000   4    0.642
2000   5    1.264
2000   6    0.958
2000   7    0.797
2000   8    0.598
2000   9   -0.219
2000  10   -0.604
2000  11   -1.085
2000  12   -1.795
2001   1   -1.433
2001   2   -0.560
2001   3    0.417
2001   4    1.026
2001   5    0.553
2001   6    1.166
2001   7    0.862
2001   8    0.155
2001   9   -1.057
2001  10   -1.400
2001  11   -1.830
2001  12   -1.570
2002   1   -1.497
2002   2   -1.472
2002   3   -0.399
2002   4    1.239
2002   5    1.676
2002   6    1.745
2002   7    1.360
2002   8    1.000
2002   9    0.875
2002  10    0.495
2002  11   -0.071
2002  12   -0.983
2003   1   -1.057
2003   2   -0.563
2003   3   -0.313
2003   4    0.848
2003   5    1.153
2003   6    1.475
2003   7    1.879
2003   8    1.701
2003   9    0.436
2003  10   -0.686
2003  11   -1.660
2003  12   -1.376
2004   1   -1.770
2004   2   -2.139
2004   3   -1.349
2004   4   -1.265
2004   5   -0.261
2004   6    0.345
2004   7    0.302
2004   8    0.426
2004   9    0.270
2004  10   -0.255
2004  11   -0.928
2004  12   -1.289
2005   1   -0.822
2005   2   -0.811
2005   3   -0.607
2005   4    0.220
2005   5    0.387
2005   6    0.659
2005   7    0.625
2005   8    0.704
2005   9    0.396
2005  10    0.119
2005  11   -1.034
2005  12   -1.659
2006   1   -0.571
2006   2    0.071
2006   3   -0.384
2006   4    0.316
2006   5    0.893
2006   6    1.158
2006   7    1.208
2006   8    0.585
2006   9   -0.134
2006  10   -0.315
2006  11   -0.747
2006  12   -0.440
2007   1   -0.197
2007   2   -0.427
2007   3    0.342
2007   4    0.894
2007   5    0.626
2007   6    0.920
2007   7    0.287
2007   8   -0.942
2007   9   -1.706
2007  10   -2.255
2007  11   -2.098
2007  12   -1.989
2008   1   -1.878
2008   2   -1.297
2008   3   -1.188
2008   4    0.292
2008   5    1.267
2008   6    1.409
2008   7    1.430
2008   8    1.553
2008   9    1.039
2008  10    0.557
2008  11   -0.609
2008  12   -1.384
2009   1   -1.235
2009   2   -1.597
2009   3   -1.706
2009   4   -1.362
2009   5   -0.601
2009   6    0.574
2009   7    0.568
2009   8    0.307
2009   9    0.798
2009  10    0.945
2009  11    1.084
2009  12    0.872
2010   1    0.444
2010   2    1.480
2010   3    0.873
2010   4    0.663
2010   5    0.923
2010   6   -0.350
2010   7   -1.363
2010   8   -1.754
2010   9   -2.059
2010  10   -2.427
2010  11   -2.850
2010  12   -2.144
2011   1   -1.552
2011   2    0.180
2011   3    0.875
2011   4    1.287
2011   5    2.038
2011   6    2.851
2011   7    3.060
2011   8    2.603
2011   9    1.281
2011  10    0.261
2011  11   -0.531
2011  12   -1.421
2012   1   -1.493
2012   2   -1.495
2012   3   -1.321
2012   4   -0.708
2012   5   -0.075
2012   6    1.177
2012   7    1.699
2012   8    1.755
2012   9    1.640
2012  10    1.513
2012  11    1.113
2012  12    0.343
2013   1    0.575
2013   2   -0.314
2013   3    0.182
2013   4    0.244
2013   5    0.401
2013   6    0.277
2013   7   -0.168
2013   8   -0.738
2013   9   -0.693
2013  10   -2.028
2013  11   -2.677
2013  12   -2.413
2014   1   -2.196
2014   2   -1.157
2014   3   -0.210
2014   4    0.460
2014   5    1.840
2014   6    2.276
2014   7    2.018
2014   8    1.939
2014   9    1.201
2014  10    0.798
2014  11    0.284
2014  12   -0.027
2015   1   -0.592
2015   2   -1.016
2015   3   -0.538
2015   4   -1.130
2015   5   -1.324
2015   6   -1.805
2015   7   -1.425
2015   8   -1.386
2015   9   -1.227
2015  10   -0.903
2015  11   -0.320
2015  12   -1.195
2016   1   -0.624
2016   2    0.698
2016   3    1.619
2016   4    1.644
2016   5    1.476
2016   6    1.384
2016   7    1.801
2016   8    0.973
2016   9    0.328
2016  10   -0.056
2016  11   -0.641
2016  12   -0.886
2017   1   -1.290
2017   2   -1.068
2017   3   -1.341
2017   4   -1.167
2017   5    0.362
2017   6    0.384
2017   7    0.359
2017   8    0.699
2017   9    1.021
2017  10    0.622
2017  11    0.657
2017  12    0.717
2018   1    0.864
2018   2    1.058
2018   3    1.063
2018   4    1.476
2018   5    1.279
2018   6    0.453
2018   7    0.424
2018   8   -0.241
2018   9   -1.777
2018  10   -2.670
2018  11   -2.320
2018  12   -1.952
2019   1   -1.020
2019   2   -0.231
2019   3    0.853
2019   4    2.283
2019   5    3.433
2019   6    2.747
2019   7    1.974
2019   8    1.675
2019   9    0.640
2019  10   -0.017
2019  11   -1.268
2019  12   -1.489
2020   1   -1.945
2020   2   -1.455
2020   3   -0.820
2020   4   -0.946
2020   5    0.031
2020   6    0.205
2020   7    0.202
2020   8    1.490
2020   9    0.767
2020  10    0.756
2020  11    0.269
2020  12    0.708
