1949   2    0.512
1949   3    0.362
1949   4    0.183
1949   5   -0.408
1949   6    0.165
1949   7   -0.033
1949   8    0.141
1949   9   -0.054
1949  10   -0.094
1949  11    0.015
1949  12    0.311
1950   1    0.449
1950   2    0.899
1950   3    0.779
1950   4    0.928
1950   5    0.732
1950   6    1.040
1950   7    0.362
1950   8    0.657
1950   9    0.058
1950  10   -0.816
1950  11   -0.931
1950  12   -1.177
1951   1   -0.870
1951   2   -0.908
1951   3   -0.952
1951   4   -1.292
1951   5   -0.748
1951   6   -1.075
1951   7   -0.974
1951   8   -0.228
1951   9    0.322
1951  10    0.636
1951  11    0.536
1951  12    0.644
1952   1    0.903
1952   2    0.684
1952   3    1.213
1952   4    1.155
1952   5    0.585
1952   6    0.257
1952   7   -0.010
1952   8   -1.125
1952   9   -1.241
1952  10   -1.642
1952  11   -1.948
1952  12   -1.616
1953   1   -0.539
1953   2   -0.086
1953   3    0.229
1953   4    0.893
1953   5    1.770
1953   6    2.222
1953   7    1.984
1953   8    1.207
1953   9    1.045
1953  10    0.732
1953  11    0.492
1953  12   -0.031
1954   1   -0.383
1954   2   -1.081
1954   3   -0.647
1954   4   -0.690
1954   5    0.009
1954   6   -0.406
1954   7    0.265
1954   8    0.315
1954   9    0.286
1954  10    0.185
1954  11    0.218
1954  12    0.308
1955   1    0.606
1955   2    0.243
1955   3    0.163
1955   4    0.859
1955   5    1.221
1955   6    0.956
1955   7    0.555
1955   8    0.156
1955   9    0.147
1955  10   -0.392
1955  11   -0.733
1955  12   -1.553
1956   1   -1.235
1956   2   -0.770
1956   3   -0.692
1956   4    0.074
1956   5   -0.186
1956   6   -0.396
1956   7    0.277
1956   8    0.919
1956   9    1.433
1956  10    1.011
1956  11    1.039
1956  12    0.809
1957   1    0.724
1957   2    0.834
1957   3    0.621
1957   4   -0.506
1957   5   -0.164
1957   6   -0.003
1957   7   -0.554
1957   8   -0.614
1957   9   -0.675
1957  10   -0.713
1957  11   -0.593
1957  12   -0.618
1958   1   -0.417
1958   2    0.380
1958   3    0.789
1958   4    0.775
1958   5    1.141
1958   6    0.037
1958   7    0.596
1958   8   -0.107
1958   9   -0.440
1958  10   -1.083
1958  11   -1.561
1958  12   -1.088
1959   1   -0.917
1959   2   -0.673
1959   3   -0.378
1959   4    0.125
1959   5    0.550
1959   6    0.506
1959   7    1.057
1959   8    0.830
1959   9    0.202
1959  10    0.047
1959  11    0.467
1959  12    0.453
1960   1    0.089
1960   2   -0.339
1960   3   -0.557
1960   4    0.329
1960   5    0.413
1960   6    0.295
1960   7    0.373
1960   8    0.245
1960   9    0.111
1960  10    0.123
1960  11   -0.098
1960  12   -0.231
1961   1    0.028
1961   2   -0.005
1961   3    0.267
1961   4    0.220
1961   5    0.199
1961   6   -0.516
1961   7   -0.033
1961   8    0.000
1961   9    0.251
1961  10   -1.006
1961  11   -0.130
1961  12   -0.216
1962   1    0.457
1962   2    0.075
1962   3    0.370
1962   4   -0.093
1962   5    0.114
1962   6    0.801
1962   7    0.549
1962   8    0.238
1962   9    0.357
1962  10    0.224
1962  11    0.203
1962  12    0.240
1963   1    0.791
1963   2    0.457
1963   3    0.428
1963   4    0.649
1963   5    0.840
1963   6    0.962
1963   7    0.794
1963   8   -0.178
1963   9    0.178
1963  10   -0.504
1963  11   -0.547
1963  12   -0.965
1964   1   -1.015
1964   2   -0.816
1964   3   -0.327
1964   4   -0.072
1964   5    0.737
1964   6    0.895
1964   7    0.859
1964   8    1.238
1964   9    1.492
1964  10    0.651
1964  11    0.667
1964  12    0.482
1965   1   -0.008
1965   2    0.261
1965   3   -0.190
1965   4   -0.534
1965   5   -0.636
1965   6   -0.700
1965   7   -1.120
1965   8   -1.400
1965   9   -0.628
1965  10   -0.783
1965  11   -0.788
1965  12   -1.112
1966   1   -0.735
1966   2   -0.528
1966   3    0.772
1966   4    1.230
1966   5    0.968
1966   6    1.772
1966   7    1.901
1966   8    1.345
1966   9    0.170
1966  10    0.573
1966  11   -0.541
1966  12   -1.317
1967   1   -1.155
1967   2   -0.560
1967   3   -0.303
1967   4   -0.002
1967   5    0.056
1967   6    0.530
1967   7    1.071
1967   8    1.195
1967   9    0.994
1967  10    0.724
1967  11    0.222
1967  12    0.048
1968   1   -0.692
1968   2   -0.835
1968   3   -1.279
1968   4   -1.565
1968   5   -1.237
1968   6   -0.481
1968   7   -0.104
1968   8   -0.472
1968   9   -0.506
1968  10    0.313
1968  11    0.388
1968  12    0.645
1969   1    0.889
1969   2    0.437
1969   3    0.628
1969   4    0.263
1969   5   -0.074
1969   6   -0.079
1969   7   -0.893
1969   8   -0.899
1969   9   -0.919
1969  10   -0.787
1969  11   -0.644
1969  12    0.026
1970   1    0.141
1970   2    0.354
1970   3    0.722
1970   4    1.133
1970   5    1.163
1970   6    1.080
1970   7    0.480
1970   8   -0.010
1970   9   -0.722
1970  10   -0.261
1970  11   -1.077
1970  12   -1.432
1971   1   -1.595
1971   2   -0.883
1971   3   -0.649
1971   4    0.295
1971   5    0.127
1971   6    0.570
1971   7    0.582
1971   8    1.655
1971   9    0.944
1971  10    0.940
1971  11    0.757
1971  12    0.660
1972   1    0.275
1972   2    0.043
1972   3   -0.432
1972   4   -0.618
1972   5   -0.400
1972   6    0.210
1972   7   -0.319
1972   8   -0.901
1972   9   -0.807
1972  10    0.373
1972  11    0.163
1972  12    0.836
1973   1    1.179
1973   2    0.856
1973   3    1.244
1973   4    1.833
1973   5    1.039
1973   6    0.628
1973   7   -0.080
1973   8   -0.915
1973   9   -1.298
1973  10   -1.880
1973  11   -1.957
1973  12   -1.951
1974   1   -1.403
1974   2   -1.427
1974   3   -0.476
1974   4    0.478
1974   5    0.366
1974   6    1.089
1974   7    1.854
1974   8    1.244
1974   9    1.879
1974  10    1.503
1974  11    0.596
1974  12    0.295
1975   1    0.085
1975   2   -0.472
1975   3   -0.499
1975   4   -1.265
1975   5   -1.325
1975   6   -1.651
1975   7   -1.340
1975   8   -1.390
1975   9   -1.181
1975  10   -0.332
1975  11    0.526
1975  12    1.069
1976   1    1.023
1976   2    1.190
1976   3    1.870
1976   4    1.821
1976   5    2.223
1976   6    1.401
1976   7    0.639
1976   8   -0.079
1976   9   -0.529
1976  10   -1.188
1976  11   -1.297
1976  12   -1.372
1977   1   -1.693
1977   2   -1.776
1977   3   -1.735
1977   4   -0.747
1977   5   -0.472
1977   6   -0.652
1977   7    0.083
1977   8    1.441
1977   9    1.540
1977  10    1.896
1977  11    1.526
1977  12    1.204
1978   1    1.468
1978   2    0.994
1978   3    0.415
1978   4   -0.030
1978   5   -0.870
1978   6   -0.826
1978   7   -1.141
1978   8   -1.691
1978   9   -1.432
1978  10   -1.561
1978  11   -1.124
1978  12   -0.514
1979   1    0.337
1979   2    0.904
1979   3    1.346
1979   4    1.835
1979   5    2.336
1979   6    2.086
1979   7    1.516
1979   8    0.404
1979   9   -0.488
1979  10   -1.028
1979  11   -1.655
1979  12   -2.033
1980   1   -2.017
1980   2   -1.607
1980   3   -1.188
1980   4   -0.430
1980   5    0.111
1980   6   -0.029
1980   7    0.311
1980   8    0.802
1980   9    0.630
1980  10    1.007
1980  11    1.371
1980  12    1.364
1981   1    0.958
1981   2    1.200
1981   3    0.737
1981   4    0.293
1981   5   -0.298
1981   6   -0.809
1981   7   -1.259
1981   8   -1.267
1981   9   -1.373
1981  10   -1.322
1981  11   -0.945
1981  12   -0.171
1982   1    0.538
1982   2    0.408
1982   3   -0.046
1982   4    0.860
1982   5    0.666
1982   6    0.746
1982   7    0.151
1982   8   -0.792
1982   9   -0.637
1982  10   -0.278
1982  11   -0.761
1982  12   -1.702
1983   1   -1.580
1983   2   -0.935
1983   3   -0.825
1983   4   -0.234
1983   5   -0.033
1983   6    0.444
1983   7    0.919
1983   8    0.799
1983   9    1.235
1983  10    1.036
1983  11    0.777
1983  12    0.258
1984   1   -0.067
1984   2   -0.595
1984   3   -0.682
1984   4   -0.252
1984   5   -0.981
1984   6   -1.554
1984   7   -0.716
1984   8   -0.666
1984   9   -0.619
1984  10    0.056
1984  11   -0.132
1984  12    0.884
1985   1    1.480
1985   2    1.212
1985   3    1.961
1985   4    1.411
1985   5    1.292
1985   6    1.077
1985   7    0.879
1985   8    0.587
1985   9   -0.076
1985  10   -1.094
1985  11   -1.177
1985  12   -1.540
1986   1   -0.704
1986   2   -0.694
1986   3   -0.748
1986   4   -0.374
1986   5   -0.318
1986   6   -0.166
1986   7    0.785
1986   8    0.509
1986   9    0.156
1986  10    0.479
1986  11    0.853
1986  12    0.991
1987   1    1.180
1987   2    0.399
1987   3   -0.277
1987   4    0.350
1987   5    0.031
1987   6   -0.363
1987   7   -0.203
1987   8   -0.457
1987   9   -0.421
1987  10    0.454
1987  11   -0.059
1987  12    0.269
1988   1    0.399
1988   2    0.550
1988   3    1.204
1988   4    1.280
1988   5    0.998
1988   6    1.124
1988   7    0.543
1988   8   -0.116
1988   9   -0.745
1988  10   -1.747
1988  11   -0.982
1988  12   -1.453
1989   1   -1.449
1989   2   -1.226
1989   3   -0.635
1989   4    0.162
1989   5    1.084
1989   6    0.927
1989   7    1.079
1989   8    1.304
1989   9    1.176
1989  10    1.547
1989  11    1.152
1989  12    0.711
1990   1    0.484
1990   2    0.480
1990   3    0.065
1990   4   -0.730
1990   5   -0.892
1990   6   -1.285
1990   7   -1.405
1990   8   -1.049
1990   9   -0.598
1990  10   -0.546
1990  11   -0.093
1990  12    0.838
1991   1    1.201
1991   2    2.355
1991   3    2.170
1991   4    1.103
1991   5    1.305
1991   6    1.100
1991   7    0.907
1991   8    0.394
1991   9   -0.679
1991  10   -1.777
1991  11   -1.730
1991  12   -1.949
1992   1   -1.852
1992   2   -1.287
1992   3   -0.376
1992   4    0.182
1992   5    0.390
1992   6    1.052
1992   7    1.817
1992   8    1.591
1992   9    1.416
1992  10    1.055
1992  11    0.380
1992  12    0.374
1993   1   -0.081
